product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P15460,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15461,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15462,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15463,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15464,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15465,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15466,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15467,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15468,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15469,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15470,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15471,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15472,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15473,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15474,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15475,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15476,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15477,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15478,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15479,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15480,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15481,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15482,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15483,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15484,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15485,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15486,2024-07-04T22:34:32.493Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15487,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15488,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15489,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15490,2024-07-04T22:34:32.493Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15491,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15492,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15493,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15494,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15495,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15496,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15497,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15498,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15499,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15500,2024-07-04T22:34:32.493Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15501,2024-07-04T22:34:32.493Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15502,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15503,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15504,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15505,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15506,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15507,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15508,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15509,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15510,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15511,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15512,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15513,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15514,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15515,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15516,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15517,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15518,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15519,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15520,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15521,2024-07-04T22:34:32.493Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15522,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15523,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15524,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15525,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15526,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15527,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15528,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15529,2024-07-04T22:34:32.493Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15530,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15531,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15532,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
